i,1DATE PRINTED: 31/10/1,9    00:35:09,,,,,,01/11/19       PAGE,1
?,JACCS INTER. VIETNAM,FINANCE,BRANCH: 01000,,,,,,
?,BRANCH: 01000 JIVF HO,CHI MINH,,,,,,,
?,LIST OF ACCOUNT IN CO,LLECTION,,,,,,,
?,,,,,,,,,
?,CURRENCY : VND,DONG,,,,,,,
?,,,,,,,,,
?,GROUP    : 410,DELIQUENCY GROUP,A,,,,,,
?,,,,,,,,,
?,OFFICER  : CC1,ACCELLENCE COLLE,CTOR,,,,,,
?,,,,,,,,,
?,ACCOUNT NUMBER,MOBILE PHONE,CUSTOMER NAME,TYPE,CURR,DUE DATE,"OVERDUE AMT, P+I","CUR BAL, P+I",OVER DUE
?,-------------------,------------------,------------------------------,----,----,----------,--------------------,--------------------,----------
?,28030000041058,901003855,NGUYEN THI 3845,803,VND,22/10/2019,"2,430,317","4,653,999",22/11/2018
?,28030000041702,901003921,NGUYEN THI 3911,803,VND,22/10/2019,"1,629,128","4,434,270",22/03/2019
?,28030000045380,901004185,NGUYEN THI 4175,803,VND,22/10/2019,"1,883,633","4,237,078",22/01/2019
?,28030000048962,901004493,NGUYEN THI 4483,803,VND,22/10/2019,"1,742,599","4,518,251",22/02/2019
?,28030000052030,901004792,NGUYEN THI 4782,803,VND,22/10/2019,"5,611,176","7,866,331",22/01/2019
?,28030000053632,901005031,NGUYEN THI 5021,803,VND,22/10/2019,"4,758,726","7,358,185",22/02/2019
?,28030000053723,90209519,NGUYEN VAN 9519,803,VND,22/10/2019,"2,854,036","5,339,693",22/11/2018
?,28030000056387,901005370,NGUYEN THI 5360,803,VND,22/10/2019,"1,194,187","3,714,853",22/04/2019
?,28030000059738,901005719,NGUYEN THI 5709,803,VND,22/10/2019,"1,100,420","2,856,838",22/02/2019
?,28030000060744,90214359,NGUYEN VAN 14359,803,VND,22/10/2019,"3,064,763","6,342,471",22/04/2019
?,28030000061239,901005871,NGUYEN THI 5861,803,VND,22/10/2019,"1,213,460","2,866,925",22/01/2019
?,28030000063482,901006114,NGUYEN THI 6104,803,VND,22/10/2019,"989,978","2,279,964",24/12/2018
i,1DATE PRINTED: 31/10/1,9    00:35:09,,,,,,01/11/19       PAGE,98
?,JACCS INTER. VIETNAM,FINANCE,BRANCH: 01000,,,,,,
?,BRANCH: 01000 JIVF HO,CHI MINH,,,,,,,
?,LIST OF ACCOUNT IN CO,LLECTION,,,,,,,
?,,,,,,,,,
?,CURRENCY : VND,DONG,,,,,,,
?,,,,,,,,,
?,OFFICER  : CC1,ACCELLENCE COLLE,CTOR,,,,,,
?,,,,,,,,,
?,ACCOUNT NUMBER,MOBILE PHONE,CUSTOMER NAME,TYPE,CURR,DUE DATE,"OVERDUE AMT, P+I","CUR BAL, P+I",OVER DUE
?,-------------------,------------------,------------------------------,----,----,----------,--------------------,--------------------,----------
?,28030000065677,901006371,NGUYEN THI 6361,803,VND,22/10/2019,"1,187,245","3,337,895",22/04/2019
?,28030000066873,901006537,NGUYEN THI 6527,803,VND,22/10/2019,"1,246,455","3,169,900",22/02/2019
?,28030000069042,90207275,NGUYEN VAN 7275,803,VND,22/10/2019,"1,656,516","5,041,200",22/04/2019
?,28030000070990,901007057,NGUYEN THI 7047,803,VND,22/10/2019,"1,769,489","4,777,014",22/03/2019
?,28030000071857,90209781,NGUYEN VAN 9781,803,VND,22/10/2019,"4,712,230","6,831,012",24/12/2018
?,28030000074216,901007401,NGUYEN THI 7391,803,VND,22/10/2019,"2,736,970","5,389,381",24/12/2018
?,28030000074711,901007437,NGUYEN THI 7427,803,VND,22/10/2019,"906,540","2,628,119",22/03/2019
?,28030000076880,901007654,NGUYEN THI 7644,803,VND,22/10/2019,"1,282,944","2,658,238",22/11/2018
?,28030000077045,901007667,NGUYEN THI 7657,803,VND,22/10/2019,"1,290,357","3,267,455",22/02/2019
?,28030000079058,90225231,NGUYEN VAN 25231,803,VND,22/10/2019,"6,470,219","8,155,901",24/12/2018
?,28030000082003,901008328,NGUYEN THI 8318,803,VND,22/10/2019,"1,648,656","3,270,199",22/11/2018
?,28030000084934,901008666,NGUYEN THI 8656,803,VND,22/10/2019,"1,487,111","3,174,619",24/12/2018
?,28030000086277,90249207,NGUYEN VAN 49207,803,VND,22/10/2019,"1,571,960","5,074,629",22/04/2019
?,28030000087085,901008932,NGUYEN THI 8922,803,VND,22/10/2019,"1,093,044","2,341,742",22/11/2018
?,28030000087390,90223396,NGUYEN VAN 23396,803,VND,22/10/2019,"3,500,943","6,698,000",22/04/2019
?,28030000087895,901009014,NGUYEN THI 9004,803,VND,22/10/2019,"874,489","2,069,981",24/12/2018
?,28030000089107,901009119,NGUYEN THI 9109,803,VND,22/10/2019,"5,416,310","7,326,594",22/11/2018
?,28030000091202,90206034,NGUYEN VAN 6034,803,VND,22/10/2019,"1,607,460","3,655,286",22/01/2019
?,28030000093133,901009548,NGUYEN THI 9538,803,VND,22/10/2019,"709,242","2,318,367",22/02/2019
?,28030000093554,901009599,NGUYEN THI 9589,803,VND,22/10/2019,"1,412,655","3,051,543",24/12/2018
?,28030000096250,901009906,NGUYEN THI 9896,803,VND,22/10/2019,"8,669,232","9,710,138",22/11/2018
?,28030000098132,901010105,NGUYEN THI 10095,803,VND,22/10/2019,"4,956,060","6,946,475",24/12/2018
?,28030000098207,901010114,NGUYEN THI 10104,803,VND,22/10/2019,"7,865,390","9,304,548",22/11/2018
?,28030000098587,90210208,NGUYEN VAN 10208,803,VND,22/10/2019,"2,040,685","5,201,158",22/02/2019
?,28030000098710,901010164,NGUYEN THI 10154,803,VND,22/10/2019,"667,688","1,772,631",22/01/2019
?,28030000101332,901010471,NGUYEN THI 10461,803,VND,22/10/2019,"450,000","799,012",22/02/2019
?,28030000102520,90213806,NGUYEN VAN 13806,803,VND,22/10/2019,"922,698","2,450,444",22/02/2019
?,28030000103072,901010639,NGUYEN THI 10629,803,VND,22/10/2019,"1,706,160","3,368,903",22/11/2018
?,28030000103312,90241869,NGUYEN VAN 41869,803,VND,22/10/2019,"5,169,063","7,232,641",24/12/2018
?,28030000103676,90245744,NGUYEN VAN 45744,803,VND,22/10/2019,"732,648","2,191,625",22/03/2019
?,28030000103858,901010734,NGUYEN THI 10724,803,VND,22/10/2019,"2,011,979","4,001,124",22/11/2018
?,28030000103916,901010741,NGUYEN THI 10731,803,VND,22/10/2019,"3,351,186","6,962,744",22/11/2018
?,28030000109384,90206538,NGUYEN VAN 6538,803,VND,22/10/2019,"6,438,442","7,926,851",22/11/2018
?,28030000110945,901011632,NGUYEN THI 11622,803,VND,22/10/2019,"2,057,491","4,520,073",24/12/2018
?,28030000112008,901011736,NGUYEN THI 11726,803,VND,22/10/2019,"3,802,581","6,053,733",22/11/2018
?,28030000112461,90216541,NGUYEN VAN 16541,803,VND,22/10/2019,"1,877,509","3,911,459",24/12/2018
?,28030000112750,90246159,NGUYEN VAN 46159,803,VND,22/10/2019,"1,115,180","2,507,604",24/12/2018
?,28030000113360,901011906,NGUYEN THI 11896,803,VND,22/10/2019,"1,090,298","2,386,134",22/11/2018
?,28030000113899,901011965,NGUYEN THI 11955,803,VND,22/10/2019,"8,712,149","13,562,390",22/01/2019
?,28030000118815,90200241,NGUYEN VAN 241,803,VND,22/10/2019,"3,273,873","6,009,862",22/01/2019
?,28030000118971,901012634,NGUYEN THI 12624,803,VND,22/10/2019,"3,395,565","6,142,725",22/02/2019
?,28030000119789,90212358,NGUYEN VAN 12358,803,VND,22/10/2019,"1,919,619","4,745,440",22/02/2019
?,28030000119805,901012741,NGUYEN THI 12731,803,VND,22/10/2019,"1,426,170","3,292,349",22/01/2019
?,28030000122122,90206364,NGUYEN VAN 6364,803,VND,22/10/2019,"1,523,028","3,253,385",24/12/2018
?,28030000122924,901013195,NGUYEN THI 13185,803,VND,22/10/2019,"2,108,648","4,697,449",22/01/2019
?,28030000124409,901013398,NGUYEN THI 13388,803,VND,22/10/2019,"3,636,990","5,893,864",22/11/2018
?,28030000124458,90226997,NGUYEN VAN 26997,803,VND,22/10/2019,"5,196,969","7,354,905",22/01/2019
?,28030000124870,901013462,NGUYEN THI 13452,803,VND,22/10/2019,"1,523,448","3,239,081",24/12/2018
?,28030000125943,901013576,NGUYEN THI 13566,803,VND,22/10/2019,"979,029","2,575,611",22/02/2019
?,28030000126966,901013747,NGUYEN THI 13737,803,VND,22/10/2019,"8,045,705","9,201,009",22/11/2018
i,1DATE PRINTED: 31/10/1,9    00:35:09,,,,,,01/11/19       PAGE,99
?,JACCS INTER. VIETNAM,FINANCE,BRANCH: 01000,,,,,,
?,BRANCH: 01000 JIVF HO,CHI MINH,,,,,,,
?,LIST OF ACCOUNT IN CO,LLECTION,,,,,,,
?,,,,,,,,,
?,CURRENCY : VND,DONG,,,,,,,
?,,,,,,,,,
?,OFFICER  : CC1,ACCELLENCE COLLE,CTOR,,,,,,
?,,,,,,,,,
?,ACCOUNT NUMBER,MOBILE PHONE,CUSTOMER NAME,TYPE,CURR,DUE DATE,"OVERDUE AMT, P+I","CUR BAL, P+I",OVER DUE
?,-------------------,------------------,------------------------------,----,----,----------,--------------------,--------------------,----------
?,28030000128053,901013913,NGUYEN THI 13903,803,VND,22/10/2019,"454,448","1,164,489",22/02/2019
?,28030000128913,901014017,NGUYEN THI 14007,803,VND,22/10/2019,"1,333,388","3,393,974",22/02/2019
?,28030000129457,901014076,NGUYEN THI 14066,803,VND,22/10/2019,"1,043,943","2,966,267",22/03/2019
?,28030000130323,901014213,NGUYEN THI 14203,803,VND,22/10/2019,"862,365","2,783,894",22/04/2019
?,28030000130406,901014229,NGUYEN THI 14219,803,VND,22/10/2019,"1,074,384","3,047,514",22/03/2019
?,28030000131669,90217570,NGUYEN VAN 17570,803,VND,22/10/2019,"4,269,658","6,814,701",22/01/2019
?,28030000131925,901014410,NGUYEN THI 14400,803,VND,22/10/2019,"2,976,245","6,057,833",22/03/2019
?,28030000134598,901014966,NGUYEN THI 14956,803,VND,22/10/2019,"997,335","2,616,293",22/02/2019
?,28030000135082,901015101,NGUYEN THI 15091,803,VND,22/10/2019,"1,233,052","2,736,946",22/01/2019
?,28030000135835,90242913,NGUYEN VAN 42913,803,VND,22/10/2019,"685,425","2,274,864",22/04/2019
?,28030000136320,901015392,NGUYEN THI 15382,803,VND,22/10/2019,"1,656,684","3,493,981",24/12/2018
?,28030000136494,901015451,NGUYEN THI 15441,803,VND,22/10/2019,"961,008","2,762,521",22/03/2019
?,28030000138367,901015950,NGUYEN THI 15940,803,VND,22/10/2019,"776,710","2,119,428",22/02/2019
?,28030000138789,901016071,NGUYEN THI 16061,803,VND,22/10/2019,"1,400,810","3,511,619",22/02/2019
?,28030000139944,90251271,NGUYEN VAN 51271,803,VND,22/10/2019,"6,605,454","8,408,828",24/12/2018
?,28030000140371,90226181,NGUYEN VAN 26181,803,VND,22/10/2019,"905,886","2,613,083",22/03/2019
?,28030000140454,901016508,NGUYEN THI 16498,803,VND,22/10/2019,"1,250,509","3,916,210",22/04/2019
?,28030000141841,901016832,NGUYEN THI 16822,803,VND,22/10/2019,"2,118,665","4,356,325",22/11/2018
?,28030000143680,90216695,NGUYEN VAN 16695,803,VND,22/10/2019,"1,282,338","3,248,183",22/02/2019
?,28030000143847,90233025,NGUYEN VAN 33025,803,VND,22/10/2019,"1,749,370","4,900,709",22/03/2019
?,28030000144878,90208115,NGUYEN VAN 8115,803,VND,22/10/2019,"1,381,608","2,822,677",22/11/2018
?,28030000145537,90217480,NGUYEN VAN 17480,803,VND,22/10/2019,"4,159,274","6,819,778",22/02/2019
?,28030000146774,901018327,NGUYEN THI 18317,803,VND,22/10/2019,"3,554,430","6,458,147",22/04/2019
?,28030000147418,90232397,NGUYEN VAN 32397,803,VND,22/10/2019,"1,002,848","2,865,583",22/03/2019
?,28030000148788,90233956,NGUYEN VAN 33956,803,VND,22/10/2019,"1,510,682","4,637,641",22/04/2019
?,28030000149562,901019107,NGUYEN THI 19097,803,VND,22/10/2019,"1,304,780","3,303,808",22/02/2019
?,28030000149596,901019114,NGUYEN THI 19104,803,VND,22/10/2019,"1,565,226","4,950,984",22/04/2019
?,28030000149943,90210441,NGUYEN VAN 10441,803,VND,22/10/2019,"1,991,324","4,313,927",24/12/2018
?,28030000150123,90226392,NGUYEN VAN 26392,803,VND,22/10/2019,"8,099,845","9,246,100",22/11/2018
?,28030000150677,901019353,NGUYEN THI 19343,803,VND,22/10/2019,"9,865,225","15,385,255",22/03/2019
?,28030000151402,90232391,NGUYEN VAN 32391,803,VND,22/10/2019,"1,707,276","3,370,818",22/11/2018
?,28030000151485,901019520,NGUYEN THI 19510,803,VND,22/10/2019,"5,292,037","7,592,432",22/02/2019
?,28030000152434,901019843,NGUYEN THI 19833,803,VND,22/10/2019,"2,519,208","5,182,963",24/12/2018
?,28030000153606,901020201,NGUYEN THI 20191,803,VND,22/10/2019,"2,090,243","4,765,488",22/01/2019
?,28030000154513,90231345,NGUYEN VAN 31345,803,VND,22/10/2019,"6,174,851","8,344,546",22/01/2019
?,28030000157110,901021043,NGUYEN THI 21033,803,VND,22/10/2019,"1,560,064","3,316,486",24/12/2018
?,28030000157219,901021059,NGUYEN THI 21049,803,VND,22/10/2019,"3,675,865","6,227,627",22/01/2019
?,28030000157607,901021124,NGUYEN THI 21114,803,VND,22/10/2019,"1,056,474","2,981,826",22/03/2019
?,28030000158126,90228980,NGUYEN VAN 28980,803,VND,22/10/2019,"3,219,836","6,065,788",22/02/2019
?,28030000158852,901021321,NGUYEN THI 21311,803,VND,22/10/2019,"3,887,926","6,613,070",22/02/2019
?,28030000160262,90219275,NGUYEN VAN 19275,803,VND,22/10/2019,"3,911,163","6,280,648",24/12/2018
?,28030000160320,901021557,NGUYEN THI 21547,803,VND,22/10/2019,"3,807,734","7,539,067",22/11/2018
?,28030000160908,901021640,NGUYEN THI 21630,803,VND,22/10/2019,"1,785,556","4,766,118",22/03/2019
?,28030000161195,901021677,NGUYEN THI 21667,803,VND,22/10/2019,"1,105,056","3,115,678",22/03/2019
?,28030000163274,90200888,NGUYEN VAN 888,803,VND,22/10/2019,"676,221","1,896,279",22/02/2019
?,28030000163738,901022057,NGUYEN THI 22047,803,VND,22/10/2019,"1,328,039","3,347,857",22/02/2019
?,28030000163944,90235515,NGUYEN VAN 35515,803,VND,22/10/2019,"5,921,452","8,319,636",22/02/2019
?,28030000164314,901022135,NGUYEN THI 22125,803,VND,22/10/2019,"350,000","679,960",22/04/2019
?,28030000164439,90237771,NGUYEN VAN 37771,803,VND,22/10/2019,"1,997,277","5,165,691",22/02/2019
?,28030000164975,90239407,NGUYEN VAN 39407,803,VND,22/10/2019,"7,299,704","11,415,358",22/02/2019
i,1DATE PRINTED: 31/10/1,9    00:35:09,,,,,,01/11/19       PAGE,100
?,JACCS INTER. VIETNAM,FINANCE,BRANCH: 01000,,,,,,
?,BRANCH: 01000 JIVF HO,CHI MINH,,,,,,,
?,LIST OF ACCOUNT IN CO,LLECTION,,,,,,,
?,,,,,,,,,
?,CURRENCY : VND,DONG,,,,,,,
?,,,,,,,,,
?,OFFICER  : CC1,ACCELLENCE COLLE,CTOR,,,,,,
?,,,,,,,,,
?,ACCOUNT NUMBER,MOBILE PHONE,CUSTOMER NAME,TYPE,CURR,DUE DATE,"OVERDUE AMT, P+I","CUR BAL, P+I",OVER DUE
?,-------------------,------------------,------------------------------,----,----,----------,--------------------,--------------------,----------
?,28030000165915,90216448,NGUYEN VAN 16448,803,VND,22/10/2019,"7,152,663","8,710,459",22/11/2018
?,28030000166145,90243303,NGUYEN VAN 43303,803,VND,22/10/2019,"3,497,464","6,689,737",22/04/2019
?,28030000166954,901022558,NGUYEN THI 22548,803,VND,22/10/2019,"4,636,698","7,026,952",22/02/2019
?,28030000166996,901022564,NGUYEN THI 22554,803,VND,22/10/2019,"1,631,108","5,052,455",22/04/2019
?,28030000167820,901022689,NGUYEN THI 22679,803,VND,22/10/2019,"1,846,202","3,855,300",24/12/2018
?,28030000168224,901022753,NGUYEN THI 22743,803,VND,22/10/2019,"1,623,750","3,688,679",22/01/2019
?,28030000169636,901022992,NGUYEN THI 22982,803,VND,22/10/2019,"855,585","2,301,309",22/02/2019
?,28030000171152,901023218,NGUYEN THI 23208,803,VND,22/10/2019,"1,223,972","3,882,774",22/04/2019
?,28030000173349,901023536,NGUYEN THI 23526,803,VND,22/10/2019,"2,270,638","4,454,817",22/11/2018
?,28030000173489,901023566,NGUYEN THI 23556,803,VND,22/10/2019,"1,137,861","2,928,580",22/02/2019
?,28030000174446,90201260,NGUYEN VAN 1260,803,VND,22/10/2019,"687,137","1,921,857",22/02/2019
?,28030000174610,90201181,NGUYEN VAN 1181,803,VND,22/10/2019,"1,232,354","3,134,273",22/02/2019
?,28030000175104,901023831,NGUYEN THI 23821,803,VND,22/10/2019,"1,717,455","3,636,207",24/12/2018
?,28030000175799,901023911,NGUYEN THI 23901,803,VND,22/10/2019,"2,334,619","4,475,867",22/11/2018
?,28030000176953,90249690,NGUYEN VAN 49690,803,VND,22/10/2019,"5,882,501","7,877,737",22/01/2019
?,28030000178439,901024238,NGUYEN THI 24228,803,VND,22/10/2019,"2,253,183","5,428,125",22/03/2019
?,28030000179270,901024360,NGUYEN THI 24350,803,VND,22/10/2019,"1,814,949","4,030,439",22/01/2019
?,28030000181250,90220120,NGUYEN VAN 20120,803,VND,22/10/2019,"1,569,392","3,854,371",22/01/2019
?,28030000181300,90208488,NGUYEN VAN 8488,803,VND,22/10/2019,"2,156,380","4,700,709",24/12/2018
?,28030000182217,90206389,NGUYEN VAN 6389,803,VND,22/10/2019,"1,448,236","3,542,256",22/03/2019
?,28030000184122,90227683,NGUYEN VAN 27683,803,VND,22/10/2019,"5,151,269","7,092,386",24/12/2018
?,28030000184262,901025161,NGUYEN THI 25151,803,VND,22/10/2019,"4,160,659","6,595,629",22/01/2019
?,28030000185137,901025339,NGUYEN THI 25329,803,VND,22/10/2019,"1,439,873","3,654,458",22/02/2019
?,28030000185566,901025427,NGUYEN THI 25417,803,VND,22/10/2019,"1,203,204","3,734,757",22/04/2019
?,28030000185707,901025458,NGUYEN THI 25448,803,VND,22/10/2019,"2,123,375","4,385,771",24/12/2018
?,28030000186317,901025548,NGUYEN THI 25538,803,VND,22/10/2019,"2,656,359","5,905,215",22/04/2019
?,28030000186440,90201969,NGUYEN VAN 1969,803,VND,22/10/2019,"1,920,033","5,324,816",22/04/2019
?,28030000187299,901025716,NGUYEN THI 25706,803,VND,22/10/2019,"1,293,399","3,381,677",22/02/2019
?,28030000187836,901025812,NGUYEN THI 25802,803,VND,22/10/2019,"1,428,781","3,076,195",24/12/2018
?,28030000188008,90252900,NGUYEN VAN 52900,803,VND,22/10/2019,"6,064,290","12,548,065",22/04/2019
?,28030000188404,901025926,NGUYEN THI 25916,803,VND,22/10/2019,"1,736,679","4,244,651",22/01/2019
?,28030000188982,90234397,NGUYEN VAN 34397,803,VND,22/10/2019,"3,543,512","6,082,759",24/12/2018
?,28030000194311,90202782,NGUYEN VAN 2782,803,VND,22/10/2019,"1,190,861","3,722,456",22/04/2019
?,28030000194386,90202806,NGUYEN VAN 2806,803,VND,22/10/2019,"1,951,126","4,441,155",22/01/2019
?,28030000196613,901027460,NGUYEN THI 27450,803,VND,22/10/2019,"4,464,609","6,745,168",22/02/2019
?,28030000197272,901027576,NGUYEN THI 27566,803,VND,22/10/2019,"2,956,317","5,912,622",22/03/2019
?,28030000197405,901027589,NGUYEN THI 27579,803,VND,22/10/2019,"1,732,858","4,649,912",22/03/2019
?,28030000198486,901027817,NGUYEN THI 27807,803,VND,22/10/2019,"1,463,224","4,081,960",22/03/2019
?,28030000198536,901027830,NGUYEN THI 27820,803,VND,22/10/2019,"2,068,453","5,472,572",22/04/2019
?,28030000198866,901027872,NGUYEN THI 27862,803,VND,22/10/2019,"3,073,936","6,318,174",22/04/2019
?,28030000201884,901028374,NGUYEN THI 28364,803,VND,22/10/2019,"3,596,895","6,790,060",22/04/2019
?,28030000204474,90216074,NGUYEN VAN 16074,803,VND,22/10/2019,"4,570,697","6,653,392",22/11/2018
?,28030000205257,90203535,NGUYEN VAN 3535,803,VND,22/10/2019,"1,323,830","4,129,413",22/04/2019
?,28030000205752,901029148,NGUYEN THI 29138,803,VND,22/10/2019,"4,772,087","7,567,934",22/03/2019
?,28030000205893,90203842,NGUYEN VAN 3842,803,VND,22/10/2019,"2,578,138","5,123,288",22/11/2018
?,28030000206644,901029309,NGUYEN THI 29299,803,VND,22/10/2019,"4,101,067","7,214,753",22/04/2019
?,28030000206693,90253773,NGUYEN VAN 53773,803,VND,22/10/2019,"3,435,475","6,227,752",22/02/2019
?,28030000207097,901029402,NGUYEN THI 29392,803,VND,22/10/2019,"1,986,310","4,583,217",22/01/2019
?,28030000207717,901029551,NGUYEN THI 29541,803,VND,22/10/2019,"2,091,013","4,434,369",24/12/2018
?,28030000207758,901029556,NGUYEN THI 29546,803,VND,22/10/2019,"1,309,450","3,058,909",22/01/2019
i,1DATE PRINTED: 31/10/1,9    00:35:09,,,,,,01/11/19       PAGE,101
?,JACCS INTER. VIETNAM,FINANCE,BRANCH: 01000,,,,,,
?,BRANCH: 01000 JIVF HO,CHI MINH,,,,,,,
?,LIST OF ACCOUNT IN CO,LLECTION,,,,,,,
?,,,,,,,,,
?,CURRENCY : VND,DONG,,,,,,,
?,,,,,,,,,
?,OFFICER  : CC1,ACCELLENCE COLLE,CTOR,,,,,,
?,,,,,,,,,
?,ACCOUNT NUMBER,MOBILE PHONE,CUSTOMER NAME,TYPE,CURR,DUE DATE,"OVERDUE AMT, P+I","CUR BAL, P+I",OVER DUE
?,-------------------,------------------,------------------------------,----,----,----------,--------------------,--------------------,----------
?,28030000208277,901029630,NGUYEN THI 29620,803,VND,22/10/2019,"2,130,753","4,890,661",22/01/2019
?,28030000208426,901029672,NGUYEN THI 29662,803,VND,22/10/2019,"2,058,947","4,698,769",22/01/2019
?,28030000208707,901029750,NGUYEN THI 29740,803,VND,22/10/2019,"4,821,576","6,691,531",24/12/2018
?,28030000209788,901029982,NGUYEN THI 29972,803,VND,22/10/2019,"1,855,877","3,740,623",22/11/2018
?,28030000210232,90206268,NGUYEN VAN 6268,803,VND,22/10/2019,"1,765,086","3,482,579",22/11/2018
?,28030000210844,901030244,NGUYEN THI 30234,803,VND,22/10/2019,"1,309,393","4,063,457",22/04/2019
?,28030000210901,901030264,NGUYEN THI 30254,803,VND,22/10/2019,"864,405","2,320,895",22/02/2019
?,28030000211479,90231557,NGUYEN VAN 31557,803,VND,22/10/2019,"6,298,557","8,395,915",22/01/2019
?,28030000211719,901030413,NGUYEN THI 30403,803,VND,22/10/2019,"1,745,921","3,513,112",22/11/2018
?,28030000213459,901030898,NGUYEN THI 30888,803,VND,22/10/2019,"4,424,497","6,738,911",22/01/2019
?,28030000213673,90207619,NGUYEN VAN 7619,803,VND,22/10/2019,"1,903,306","4,705,786",22/02/2019
?,28030000214960,901031527,NGUYEN THI 31517,803,VND,22/10/2019,"1,523,248","4,168,347",22/03/2019
?,28030000216072,901031992,NGUYEN THI 31982,803,VND,22/10/2019,"3,031,051","6,258,288",22/04/2019
?,28030000216080,901031993,NGUYEN THI 31983,803,VND,22/10/2019,"2,021,241","5,082,514",22/02/2019
?,28030000217088,901032538,NGUYEN THI 32528,803,VND,22/10/2019,"7,592,542","8,829,676",22/11/2018
?,28030000217120,901032576,NGUYEN THI 32566,803,VND,22/10/2019,"1,969,074","5,217,768",22/03/2019
?,28030000217229,901032634,NGUYEN THI 32624,803,VND,22/10/2019,"6,471,645","8,343,781",24/12/2018
?,28030000217534,90210673,NGUYEN VAN 10673,803,VND,22/10/2019,"1,060,597","3,046,288",22/03/2019
?,28030000217740,90214296,NGUYEN VAN 14296,803,VND,22/10/2019,"2,237,756","5,426,831",22/03/2019
?,28030000217831,901032958,NGUYEN THI 32948,803,VND,22/10/2019,"3,498,434","6,380,796",22/03/2019
?,28030000218466,90217258,NGUYEN VAN 17258,803,VND,22/10/2019,"3,017,611","6,087,501",22/03/2019
?,28050000000615,90242026,NGUYEN VAN 42026,805,VND,31/10/2019,"5,034,038","5,939,908",31/01/2019
?,28060000000564,90218719,NGUYEN VAN 18719,806,VND,22/10/2019,"4,047,667","5,838,153",22/02/2019
?,28060000000788,90218936,NGUYEN VAN 18936,806,VND,22/10/2019,"2,755,614","5,133,042",22/03/2019
?,28060000000960,901033545,NGUYEN THI 33535,806,VND,22/10/2019,"3,293,101","5,682,758",22/04/2019
?,28060000001927,90222202,NGUYEN VAN 22202,806,VND,22/10/2019,"4,499,853","6,133,655",22/01/2019
?,28060000002172,901033743,NGUYEN THI 33733,806,VND,22/10/2019,"12,649,094","14,609,557",24/12/2018
?,28060000003535,90224657,NGUYEN VAN 24657,806,VND,22/10/2019,"3,543,351","5,894,045",22/04/2019
?,28060000003832,90224989,NGUYEN VAN 24989,806,VND,22/10/2019,"2,384,997","4,911,188",22/04/2019
?,28060000004517,90225643,NGUYEN VAN 25643,806,VND,22/10/2019,"3,461,595","5,817,896",22/04/2019
?,28060000005043,90226213,NGUYEN VAN 26213,806,VND,22/10/2019,"6,216,376","7,203,053",24/12/2018
?,28060000005183,90226266,NGUYEN VAN 26266,806,VND,22/10/2019,"2,500,066","5,041,938",22/04/2019
?,28060000005738,901034244,NGUYEN THI 34234,806,VND,22/10/2019,"4,375,296","5,931,282",24/12/2018
?,28060000006710,90227900,NGUYEN VAN 27900,806,VND,22/10/2019,"3,069,231","5,409,738",22/03/2019
?,28060000007213,90228705,NGUYEN VAN 28705,806,VND,22/10/2019,"3,889,692","5,982,783",22/03/2019
?,28060000008393,901034543,NGUYEN THI 34533,806,VND,22/10/2019,"4,873,407","6,897,900",22/04/2019
?,28060000008989,90233225,NGUYEN VAN 33225,806,VND,22/10/2019,"3,419,407","5,771,946",22/04/2019
?,28060000009003,90233396,NGUYEN VAN 33396,806,VND,31/10/2019,"3,634,035","5,471,263",28/02/2019
?,28060000009110,90233446,NGUYEN VAN 33446,806,VND,22/10/2019,"5,600,926","6,795,976",24/12/2018
?,28060000009540,90235510,NGUYEN VAN 35510,806,VND,22/10/2019,"6,716,445","7,566,464",24/12/2018
